Year,Gas Fuel,Liquid Fuel,Solid Fuel,Cement,Gas Flaring,population,GCAG_TEMP,GIS_TEMP,Sea_anomaly_temp,GMSL,CO2_Increase,CSIRO Adjusted Sea Level,Glacier_mass
2061,3281.6413533834493,5035.451127819542,7562.275187969906,1143.036090225567,158.16015037593934,33171053701.305237,1.6494776691729314,1.7518872180451126,1.781305385413532,218.92300751879702,4.908240601503763,15.11530695245412,-54.8293661654136
2062,3313.7511278195525,5071.875939849619,7641.329323308251,1157.5300751879731,159.98345864661633,33412687414.821045,1.668316390977438,1.772406015037589,1.8048178245112751,222.09917293233138,4.960533834586471,15.244186237145101,-55.42372180451139
2063,3345.860902255641,5108.300751879695,7720.383458646596,1172.0240601503792,161.80676691729286,33654321128.336792,1.6871551127819515,1.7929248120300727,1.8283302636090184,225.27533834586484,5.012827067669178,15.373065521836082,-56.018077443608945
2064,3377.9706766917298,5144.725563909771,7799.4375939849415,1186.5180451127853,163.63007518796985,33895954841.8526,1.7059938345864651,1.8134436090225563,1.8518427027067617,228.4515037593992,5.065120300751886,15.501944806527064,-56.61243308270673
2065,3410.0804511278184,5181.150375939847,7878.491729323287,1201.0120300751914,165.45338345864639,34137588555.36841,1.7248325563909717,1.8339624060150328,1.875355141804512,231.62766917293266,5.117413533834593,15.630824091218045,-57.206788721804514
2066,3442.190225563907,5217.575187969924,7957.545864661632,1215.5060150375975,167.27669172932292,34379222268.88422,1.7436712781954853,1.8544812030075164,1.8988675809022553,234.80383458646702,5.169706766917301,15.759703375909027,-57.8011443609023
2067,3474.2999999999956,5254.0,8036.600000000006,1230.0000000000036,169.0999999999999,34620855982.39996,1.762509999999999,1.875,1.9223800199999985,237.98000000000047,5.222000000000008,15.888582660600008,-58.395500000000084
2068,3506.4097744360843,5290.424812030062,8115.654135338351,1244.4939849624097,170.92330827067644,34862489695.91577,1.7813487218045054,1.8955187969924765,1.9458924590977418,241.15616541353393,5.274293233082716,16.01746194529099,-58.98985563909764
2069,3538.519548872173,5326.849624060138,8194.708270676696,1258.9879699248122,172.74661654135298,35104123409.43158,1.800187443609019,1.91603759398496,1.969404898195485,244.3323308270683,5.326586466165423,16.14634122998197,-59.584211278195426
2070,3570.6293233082615,5363.274436090214,8273.762406015041,1273.4819548872183,174.56992481202997,35345757122.94733,1.8190261654135327,1.9365563909774437,1.9929173372932283,247.50849624060174,5.378879699248131,16.275220514672895,-60.17856691729321
2071,3602.7390977443647,5399.699248120291,8352.816541353386,1287.9759398496244,176.3932330827065,35587390836.463135,1.8378648872180392,1.9570751879699202,2.0164297763909786,250.6846616541361,5.431172932330838,16.404099799363877,-60.772922556390995
2072,3634.8488721804533,5436.124060150367,8431.870676691731,1302.4699248120305,178.21654135338304,35829024549.97894,1.8567036090225528,1.9775939849624038,2.039942215488722,253.86082706766956,5.483466165413546,16.53297908405486,-61.36727819548878
2073,3666.958646616542,5472.548872180443,8510.924812030076,1316.9639097744366,180.03984962406003,36070658263.49469,1.8755423308270665,1.9981127819548874,2.063454654586465,257.036992481203,5.535759398496253,16.66185836874584,-61.961633834586564
2074,3699.0684210526306,5508.973684210519,8589.978947368421,1331.4578947368427,181.86315789473656,36312291977.0105,1.894381052631573,2.018631578947364,2.0869670936842084,260.2131578947374,5.588052631578961,16.79073765343682,-62.55598947368412
